id,candidate_id,qplume,name,folder,date,datetime,window_col_off,window_row_off,window_width,window_height,subset,difficulty,label_path,has_plume,window_labels
ang20191017t164928_r5888_c0_w512_h512,,0.0,ang20191017t164928,/AVIRISNG/Permian2019/ang20191017t164928_r5888_c0_w512_h512,2019-10-17,2019-10-17 16:49:28+00:00,0,0,512,512,train,hard,,False,"Window(col_off=0, row_off=0, width=512, height=512)"
ang20191017t164928_r2816_c0_w512_h512,,0.0,ang20191017t164928,/AVIRISNG/Permian2019/ang20191017t164928_r2816_c0_w512_h512,2019-10-17,2019-10-17 16:49:28+00:00,0,0,512,512,train,hard,,False,"Window(col_off=0, row_off=0, width=512, height=512)"
ang20191017t164928_r8704_c0_w512_h512,,0.0,ang20191017t164928,/AVIRISNG/Permian2019/ang20191017t164928_r8704_c0_w512_h512,2019-10-17,2019-10-17 16:49:28+00:00,0,0,512,512,train,random,,False,"Window(col_off=0, row_off=0, width=512, height=512)"
ang20191017t164928_r4864_c0_w512_h512,,0.0,ang20191017t164928,/AVIRISNG/Permian2019/ang20191017t164928_r4864_c0_w512_h512,2019-10-17,2019-10-17 16:49:28+00:00,0,0,512,512,train,random,,False,"Window(col_off=0, row_off=0, width=512, height=512)"
ang20191017t164928_r8192_c256_w512_h512,,0.0,ang20191017t164928,/AVIRISNG/Permian2019/ang20191017t164928_r8192_c256_w512_h512,2019-10-17,2019-10-17 16:49:28+00:00,0,0,512,512,train,random,,False,"Window(col_off=0, row_off=0, width=512, height=512)"
ang20191017t170330_r5120_c0_w512_h512,,0.0,ang20191017t170330,/AVIRISNG/Permian2019/ang20191017t170330_r5120_c0_w512_h512,2019-10-17,2019-10-17 17:03:30+00:00,0,0,512,512,train,hard,,False,"Window(col_off=0, row_off=0, width=512, height=512)"
ang20191017t171949_r3840_c0_w512_h512,,0.0,ang20191017t171949,/AVIRISNG/Permian2019/ang20191017t171949_r3840_c0_w512_h512,2019-10-17,2019-10-17 17:19:49+00:00,0,0,512,512,train,random,,False,"Window(col_off=0, row_off=0, width=512, height=512)"
ang20191017t171949_r7936_c0_w512_h512,,0.0,ang20191017t171949,/AVIRISNG/Permian2019/ang20191017t171949_r7936_c0_w512_h512,2019-10-17,2019-10-17 17:19:49+00:00,0,0,512,512,train,random,,False,"Window(col_off=0, row_off=0, width=512, height=512)"
ang20191017t173348_r0_c0_w512_h512,,0.0,ang20191017t173348,/AVIRISNG/Permian2019/ang20191017t173348_r0_c0_w512_h512,2019-10-17,2019-10-17 17:33:48+00:00,0,0,512,512,train,hard,,False,"Window(col_off=0, row_off=0, width=512, height=512)"
ang20191017t173348_r10496_c256_w512_h512,,0.0,ang20191017t173348,/AVIRISNG/Permian2019/ang20191017t173348_r10496_c256_w512_h512,2019-10-17,2019-10-17 17:33:48+00:00,0,0,512,512,train,hard,,False,"Window(col_off=0, row_off=0, width=512, height=512)"
ang20191017t174946_r4096_c0_w512_h512,,0.0,ang20191017t174946,/AVIRISNG/Permian2019/ang20191017t174946_r4096_c0_w512_h512,2019-10-17,2019-10-17 17:49:46+00:00,0,0,512,512,train,random,,False,"Window(col_off=0, row_off=0, width=512, height=512)"
ang20191017t180347_r0_c0_w512_h512,,0.0,ang20191017t180347,/AVIRISNG/Permian2019/ang20191017t180347_r0_c0_w512_h512,2019-10-17,2019-10-17 18:03:47+00:00,0,0,512,512,train,hard,,False,"Window(col_off=0, row_off=0, width=512, height=512)"
ang20191017t180347_r1536_c0_w512_h512,,0.0,ang20191017t180347,/AVIRISNG/Permian2019/ang20191017t180347_r1536_c0_w512_h512,2019-10-17,2019-10-17 18:03:47+00:00,0,0,512,512,train,random,,False,"Window(col_off=0, row_off=0, width=512, height=512)"
ang20191017t183448_r10240_c0_w512_h512,,0.0,ang20191017t183448,/AVIRISNG/Permian2019/ang20191017t183448_r10240_c0_w512_h512,2019-10-17,2019-10-17 18:34:48+00:00,0,0,512,512,train,random,,False,"Window(col_off=0, row_off=0, width=512, height=512)"
ang20191019t150925_r5632_c0_w512_h512,,0.0,ang20191019t150925,/AVIRISNG/Permian2019/ang20191019t150925_r5632_c0_w512_h512,2019-10-19,2019-10-19 15:09:25+00:00,0,0,512,512,train,random,,False,"Window(col_off=0, row_off=0, width=512, height=512)"
ang20191019t151749_r7168_c0_w512_h512,,0.0,ang20191019t151749,/AVIRISNG/Permian2019/ang20191019t151749_r7168_c0_w512_h512,2019-10-19,2019-10-19 15:17:49+00:00,0,0,512,512,train,hard,,False,"Window(col_off=0, row_off=0, width=512, height=512)"
ang20191019t155740_r0_c256_w512_h512,,0.0,ang20191019t155740,/AVIRISNG/Permian2019/ang20191019t155740_r0_c256_w512_h512,2019-10-19,2019-10-19 15:57:40+00:00,0,0,512,512,train,hard,,False,"Window(col_off=0, row_off=0, width=512, height=512)"
ang20191019t155740_r2816_c256_w512_h512,,0.0,ang20191019t155740,/AVIRISNG/Permian2019/ang20191019t155740_r2816_c256_w512_h512,2019-10-19,2019-10-19 15:57:40+00:00,0,0,512,512,train,random,,False,"Window(col_off=0, row_off=0, width=512, height=512)"
ang20191019t160518_r2816_c0_w512_h512,,0.0,ang20191019t160518,/AVIRISNG/Permian2019/ang20191019t160518_r2816_c0_w512_h512,2019-10-19,2019-10-19 16:05:18+00:00,0,0,512,512,train,random,,False,"Window(col_off=0, row_off=0, width=512, height=512)"
ang20191019t161418_r2048_c0_w512_h512,,0.0,ang20191019t161418,/AVIRISNG/Permian2019/ang20191019t161418_r2048_c0_w512_h512,2019-10-19,2019-10-19 16:14:18+00:00,0,0,512,512,train,random,,False,"Window(col_off=0, row_off=0, width=512, height=512)"
ang20191019t162211_r2048_c0_w512_h512,,0.0,ang20191019t162211,/AVIRISNG/Permian2019/ang20191019t162211_r2048_c0_w512_h512,2019-10-19,2019-10-19 16:22:11+00:00,0,0,512,512,train,random,,False,"Window(col_off=0, row_off=0, width=512, height=512)"
ang20191019t163936_r4864_c0_w512_h512,,0.0,ang20191019t163936,/AVIRISNG/Permian2019/ang20191019t163936_r4864_c0_w512_h512,2019-10-19,2019-10-19 16:39:36+00:00,0,0,512,512,train,hard,,False,"Window(col_off=0, row_off=0, width=512, height=512)"
ang20191019t163936_r2560_c0_w512_h512,,0.0,ang20191019t163936,/AVIRISNG/Permian2019/ang20191019t163936_r2560_c0_w512_h512,2019-10-19,2019-10-19 16:39:36+00:00,0,0,512,512,train,random,,False,"Window(col_off=0, row_off=0, width=512, height=512)"
ang20191019t163936_r1792_c0_w512_h512,,0.0,ang20191019t163936,/AVIRISNG/Permian2019/ang20191019t163936_r1792_c0_w512_h512,2019-10-19,2019-10-19 16:39:36+00:00,0,0,512,512,train,random,,False,"Window(col_off=0, row_off=0, width=512, height=512)"
ang20191019t170014_r3584_c256_w512_h512,,0.0,ang20191019t170014,/AVIRISNG/Permian2019/ang20191019t170014_r3584_c256_w512_h512,2019-10-19,2019-10-19 17:00:14+00:00,0,0,512,512,train,random,,False,"Window(col_off=0, row_off=0, width=512, height=512)"
ang20191019t171416_r4352_c0_w512_h512,,0.0,ang20191019t171416,/AVIRISNG/Permian2019/ang20191019t171416_r4352_c0_w512_h512,2019-10-19,2019-10-19 17:14:16+00:00,0,0,512,512,train,hard,,False,"Window(col_off=0, row_off=0, width=512, height=512)"
ang20191019t171416_r8192_c256_w512_h512,,0.0,ang20191019t171416,/AVIRISNG/Permian2019/ang20191019t171416_r8192_c256_w512_h512,2019-10-19,2019-10-19 17:14:16+00:00,0,0,512,512,train,random,,False,"Window(col_off=0, row_off=0, width=512, height=512)"
ang20191019t171416_r8704_c0_w512_h512,,0.0,ang20191019t171416,/AVIRISNG/Permian2019/ang20191019t171416_r8704_c0_w512_h512,2019-10-19,2019-10-19 17:14:16+00:00,0,0,512,512,train,random,,False,"Window(col_off=0, row_off=0, width=512, height=512)"
ang20191019t172500_r3840_c256_w512_h512,,0.0,ang20191019t172500,/AVIRISNG/Permian2019/ang20191019t172500_r3840_c256_w512_h512,2019-10-19,2019-10-19 17:25:00+00:00,0,0,512,512,train,hard,,False,"Window(col_off=0, row_off=0, width=512, height=512)"
ang20191019t172500_r9216_c256_w512_h512,,0.0,ang20191019t172500,/AVIRISNG/Permian2019/ang20191019t172500_r9216_c256_w512_h512,2019-10-19,2019-10-19 17:25:00+00:00,0,0,512,512,train,random,,False,"Window(col_off=0, row_off=0, width=512, height=512)"
ang20191019t173905_r8192_c0_w512_h512,,0.0,ang20191019t173905,/AVIRISNG/Permian2019/ang20191019t173905_r8192_c0_w512_h512,2019-10-19,2019-10-19 17:39:05+00:00,0,0,512,512,train,random,,False,"Window(col_off=0, row_off=0, width=512, height=512)"
ang20191019t175004_r8192_c256_w512_h512,,0.0,ang20191019t175004,/AVIRISNG/Permian2019/ang20191019t175004_r8192_c256_w512_h512,2019-10-19,2019-10-19 17:50:04+00:00,0,0,512,512,train,hard,,False,"Window(col_off=0, row_off=0, width=512, height=512)"
ang20191019t175004_r10240_c0_w512_h512,,0.0,ang20191019t175004,/AVIRISNG/Permian2019/ang20191019t175004_r10240_c0_w512_h512,2019-10-19,2019-10-19 17:50:04+00:00,0,0,512,512,train,random,,False,"Window(col_off=0, row_off=0, width=512, height=512)"
ang20191019t181857_r8192_c0_w512_h512,,0.0,ang20191019t181857,/AVIRISNG/Permian2019/ang20191019t181857_r8192_c0_w512_h512,2019-10-19,2019-10-19 18:18:57+00:00,0,0,512,512,train,random,,False,"Window(col_off=0, row_off=0, width=512, height=512)"
ang20191019t181857_r8704_c0_w512_h512,,0.0,ang20191019t181857,/AVIRISNG/Permian2019/ang20191019t181857_r8704_c0_w512_h512,2019-10-19,2019-10-19 18:18:57+00:00,0,0,512,512,train,random,,False,"Window(col_off=0, row_off=0, width=512, height=512)"
ang20191019t182848_r0_c0_w512_h512,,0.0,ang20191019t182848,/AVIRISNG/Permian2019/ang20191019t182848_r0_c0_w512_h512,2019-10-19,2019-10-19 18:28:48+00:00,0,0,512,512,train,hard,,False,"Window(col_off=0, row_off=0, width=512, height=512)"
ang20191019t182848_r4352_c0_w512_h512,,0.0,ang20191019t182848,/AVIRISNG/Permian2019/ang20191019t182848_r4352_c0_w512_h512,2019-10-19,2019-10-19 18:28:48+00:00,0,0,512,512,train,hard,,False,"Window(col_off=0, row_off=0, width=512, height=512)"
ang20191019t182848_r512_c256_w512_h512,,0.0,ang20191019t182848,/AVIRISNG/Permian2019/ang20191019t182848_r512_c256_w512_h512,2019-10-19,2019-10-19 18:28:48+00:00,0,0,512,512,train,random,,False,"Window(col_off=0, row_off=0, width=512, height=512)"
ang20191019t184718_r7680_c0_w512_h512,,0.0,ang20191019t184718,/AVIRISNG/Permian2019/ang20191019t184718_r7680_c0_w512_h512,2019-10-19,2019-10-19 18:47:18+00:00,0,0,512,512,train,random,,False,"Window(col_off=0, row_off=0, width=512, height=512)"
ang20191022t143154_r11008_c256_w512_h512,,0.0,ang20191022t143154,/AVIRISNG/Permian2019/ang20191022t143154_r11008_c256_w512_h512,2019-10-22,2019-10-22 14:31:54+00:00,0,0,512,512,train,random,,False,"Window(col_off=0, row_off=0, width=512, height=512)"
ang20191022t150110_r5888_c0_w512_h512,,0.0,ang20191022t150110,/AVIRISNG/Permian2019/ang20191022t150110_r5888_c0_w512_h512,2019-10-22,2019-10-22 15:01:10+00:00,0,0,512,512,train,hard,,False,"Window(col_off=0, row_off=0, width=512, height=512)"
ang20191022t150110_r2048_c0_w512_h512,,0.0,ang20191022t150110,/AVIRISNG/Permian2019/ang20191022t150110_r2048_c0_w512_h512,2019-10-22,2019-10-22 15:01:10+00:00,0,0,512,512,train,random,,False,"Window(col_off=0, row_off=0, width=512, height=512)"
ang20191022t151202_r1024_c0_w512_h512,,0.0,ang20191022t151202,/AVIRISNG/Permian2019/ang20191022t151202_r1024_c0_w512_h512,2019-10-22,2019-10-22 15:12:02+00:00,0,0,512,512,train,hard,,False,"Window(col_off=0, row_off=0, width=512, height=512)"
ang20191022t151202_r512_c0_w512_h512,,0.0,ang20191022t151202,/AVIRISNG/Permian2019/ang20191022t151202_r512_c0_w512_h512,2019-10-22,2019-10-22 15:12:02+00:00,0,0,512,512,train,hard,,False,"Window(col_off=0, row_off=0, width=512, height=512)"
ang20191022t152357_r3840_c0_w512_h512,,0.0,ang20191022t152357,/AVIRISNG/Permian2019/ang20191022t152357_r3840_c0_w512_h512,2019-10-22,2019-10-22 15:23:57+00:00,0,0,512,512,train,hard,,False,"Window(col_off=0, row_off=0, width=512, height=512)"
ang20191022t152357_r8192_c256_w512_h512,,0.0,ang20191022t152357,/AVIRISNG/Permian2019/ang20191022t152357_r8192_c256_w512_h512,2019-10-22,2019-10-22 15:23:57+00:00,0,0,512,512,train,random,,False,"Window(col_off=0, row_off=0, width=512, height=512)"
ang20191022t152357_r11520_c0_w512_h512,,0.0,ang20191022t152357,/AVIRISNG/Permian2019/ang20191022t152357_r11520_c0_w512_h512,2019-10-22,2019-10-22 15:23:57+00:00,0,0,512,512,train,random,,False,"Window(col_off=0, row_off=0, width=512, height=512)"
ang20191022t162321_r5632_c0_w512_h512,,0.0,ang20191022t162321,/AVIRISNG/Permian2019/ang20191022t162321_r5632_c0_w512_h512,2019-10-22,2019-10-22 16:23:21+00:00,0,0,512,512,train,hard,,False,"Window(col_off=0, row_off=0, width=512, height=512)"
ang20191022t163722_r3328_c0_w512_h512,,0.0,ang20191022t163722,/AVIRISNG/Permian2019/ang20191022t163722_r3328_c0_w512_h512,2019-10-22,2019-10-22 16:37:22+00:00,0,0,512,512,train,hard,,False,"Window(col_off=0, row_off=0, width=512, height=512)"
ang20191022t164918_r5120_c0_w512_h512,,0.0,ang20191022t164918,/AVIRISNG/Permian2019/ang20191022t164918_r5120_c0_w512_h512,2019-10-22,2019-10-22 16:49:18+00:00,0,0,512,512,train,random,,False,"Window(col_off=0, row_off=0, width=512, height=512)"
ang20191022t171226_r2560_c0_w512_h512,,0.0,ang20191022t171226,/AVIRISNG/Permian2019/ang20191022t171226_r2560_c0_w512_h512,2019-10-22,2019-10-22 17:12:26+00:00,0,0,512,512,train,random,,False,"Window(col_off=0, row_off=0, width=512, height=512)"
ang20191022t173357_r6144_c256_w512_h512,,0.0,ang20191022t173357,/AVIRISNG/Permian2019/ang20191022t173357_r6144_c256_w512_h512,2019-10-22,2019-10-22 17:33:57+00:00,0,0,512,512,train,hard,,False,"Window(col_off=0, row_off=0, width=512, height=512)"
ang20191022t175031_r4096_c0_w512_h512,,0.0,ang20191022t175031,/AVIRISNG/Permian2019/ang20191022t175031_r4096_c0_w512_h512,2019-10-22,2019-10-22 17:50:31+00:00,0,0,512,512,train,random,,False,"Window(col_off=0, row_off=0, width=512, height=512)"
ang20191022t181138_r1792_c0_w512_h512,,0.0,ang20191022t181138,/AVIRISNG/Permian2019/ang20191022t181138_r1792_c0_w512_h512,2019-10-22,2019-10-22 18:11:38+00:00,0,0,512,512,train,hard,,False,"Window(col_off=0, row_off=0, width=512, height=512)"
ang20191022t182432_r3840_c0_w512_h512,,0.0,ang20191022t182432,/AVIRISNG/Permian2019/ang20191022t182432_r3840_c0_w512_h512,2019-10-22,2019-10-22 18:24:32+00:00,0,0,512,512,train,hard,,False,"Window(col_off=0, row_off=0, width=512, height=512)"
ang20191022t190019_r3584_c0_w512_h512,,0.0,ang20191022t190019,/AVIRISNG/Permian2019/ang20191022t190019_r3584_c0_w512_h512,2019-10-22,2019-10-22 19:00:19+00:00,0,0,512,512,train,hard,,False,"Window(col_off=0, row_off=0, width=512, height=512)"
ang20191022t191141_r4096_c0_w512_h512,,0.0,ang20191022t191141,/AVIRISNG/Permian2019/ang20191022t191141_r4096_c0_w512_h512,2019-10-22,2019-10-22 19:11:41+00:00,0,0,512,512,train,hard,,False,"Window(col_off=0, row_off=0, width=512, height=512)"
ang20191022t193257_r3584_c0_w512_h512,,0.0,ang20191022t193257,/AVIRISNG/Permian2019/ang20191022t193257_r3584_c0_w512_h512,2019-10-22,2019-10-22 19:32:57+00:00,0,0,512,512,train,hard,,False,"Window(col_off=0, row_off=0, width=512, height=512)"
ang20191022t194943_r18688_c256_w512_h512,,0.0,ang20191022t194943,/AVIRISNG/Permian2019/ang20191022t194943_r18688_c256_w512_h512,2019-10-22,2019-10-22 19:49:43+00:00,0,0,512,512,train,hard,,False,"Window(col_off=0, row_off=0, width=512, height=512)"
ang20191022t194943_r11008_c768_w512_h512,,0.0,ang20191022t194943,/AVIRISNG/Permian2019/ang20191022t194943_r11008_c768_w512_h512,2019-10-22,2019-10-22 19:49:43+00:00,0,0,512,512,train,random,,False,"Window(col_off=0, row_off=0, width=512, height=512)"
ang20191023t142135_r9728_c256_w512_h512,,0.0,ang20191023t142135,/AVIRISNG/Permian2019/ang20191023t142135_r9728_c256_w512_h512,2019-10-23,2019-10-23 14:21:35+00:00,0,0,512,512,train,hard,,False,"Window(col_off=0, row_off=0, width=512, height=512)"
ang20191023t142135_r12544_c256_w512_h512,,0.0,ang20191023t142135,/AVIRISNG/Permian2019/ang20191023t142135_r12544_c256_w512_h512,2019-10-23,2019-10-23 14:21:35+00:00,0,0,512,512,train,random,,False,"Window(col_off=0, row_off=0, width=512, height=512)"
ang20191023t142135_r11008_c0_w512_h512,,0.0,ang20191023t142135,/AVIRISNG/Permian2019/ang20191023t142135_r11008_c0_w512_h512,2019-10-23,2019-10-23 14:21:35+00:00,0,0,512,512,train,random,,False,"Window(col_off=0, row_off=0, width=512, height=512)"
ang20191023t145837_r256_c0_w512_h512,,0.0,ang20191023t145837,/AVIRISNG/Permian2019/ang20191023t145837_r256_c0_w512_h512,2019-10-23,2019-10-23 14:58:37+00:00,0,0,512,512,train,random,,False,"Window(col_off=0, row_off=0, width=512, height=512)"
ang20191023t152801_r9472_c0_w512_h512,,0.0,ang20191023t152801,/AVIRISNG/Permian2019/ang20191023t152801_r9472_c0_w512_h512,2019-10-23,2019-10-23 15:28:01+00:00,0,0,512,512,train,hard,,False,"Window(col_off=0, row_off=0, width=512, height=512)"
ang20191023t152801_r9984_c0_w512_h512,,0.0,ang20191023t152801,/AVIRISNG/Permian2019/ang20191023t152801_r9984_c0_w512_h512,2019-10-23,2019-10-23 15:28:01+00:00,0,0,512,512,train,hard,,False,"Window(col_off=0, row_off=0, width=512, height=512)"
ang20191023t152801_r2816_c0_w512_h512,,0.0,ang20191023t152801,/AVIRISNG/Permian2019/ang20191023t152801_r2816_c0_w512_h512,2019-10-23,2019-10-23 15:28:01+00:00,0,0,512,512,train,random,,False,"Window(col_off=0, row_off=0, width=512, height=512)"
ang20191023t155808_r8704_c0_w512_h512,,0.0,ang20191023t155808,/AVIRISNG/Permian2019/ang20191023t155808_r8704_c0_w512_h512,2019-10-23,2019-10-23 15:58:08+00:00,0,0,512,512,train,hard,,False,"Window(col_off=0, row_off=0, width=512, height=512)"
ang20191023t155808_r5888_c256_w512_h512,,0.0,ang20191023t155808,/AVIRISNG/Permian2019/ang20191023t155808_r5888_c256_w512_h512,2019-10-23,2019-10-23 15:58:08+00:00,0,0,512,512,train,hard,,False,"Window(col_off=0, row_off=0, width=512, height=512)"
ang20191023t161300_r1024_c0_w512_h512,,0.0,ang20191023t161300,/AVIRISNG/Permian2019/ang20191023t161300_r1024_c0_w512_h512,2019-10-23,2019-10-23 16:13:00+00:00,0,0,512,512,train,random,,False,"Window(col_off=0, row_off=0, width=512, height=512)"
ang20191023t162847_r1536_c0_w512_h512,,0.0,ang20191023t162847,/AVIRISNG/Permian2019/ang20191023t162847_r1536_c0_w512_h512,2019-10-23,2019-10-23 16:28:47+00:00,0,0,512,512,train,random,,False,"Window(col_off=0, row_off=0, width=512, height=512)"
ang20191023t164221_r0_c0_w512_h512,,0.0,ang20191023t164221,/AVIRISNG/Permian2019/ang20191023t164221_r0_c0_w512_h512,2019-10-23,2019-10-23 16:42:21+00:00,0,0,512,512,train,hard,,False,"Window(col_off=0, row_off=0, width=512, height=512)"
ang20191023t164221_r1280_c0_w512_h512,,0.0,ang20191023t164221,/AVIRISNG/Permian2019/ang20191023t164221_r1280_c0_w512_h512,2019-10-23,2019-10-23 16:42:21+00:00,0,0,512,512,train,hard,,False,"Window(col_off=0, row_off=0, width=512, height=512)"
ang20191023t172753_r1792_c0_w512_h512,,0.0,ang20191023t172753,/AVIRISNG/Permian2019/ang20191023t172753_r1792_c0_w512_h512,2019-10-23,2019-10-23 17:27:53+00:00,0,0,512,512,train,random,,False,"Window(col_off=0, row_off=0, width=512, height=512)"
ang20191023t175603_r7168_c0_w512_h512,,0.0,ang20191023t175603,/AVIRISNG/Permian2019/ang20191023t175603_r7168_c0_w512_h512,2019-10-23,2019-10-23 17:56:03+00:00,0,0,512,512,train,hard,,False,"Window(col_off=0, row_off=0, width=512, height=512)"
ang20191023t175603_r768_c0_w512_h512,,0.0,ang20191023t175603,/AVIRISNG/Permian2019/ang20191023t175603_r768_c0_w512_h512,2019-10-23,2019-10-23 17:56:03+00:00,0,0,512,512,train,random,,False,"Window(col_off=0, row_off=0, width=512, height=512)"
ang20191023t180821_r0_c0_w512_h512,,0.0,ang20191023t180821,/AVIRISNG/Permian2019/ang20191023t180821_r0_c0_w512_h512,2019-10-23,2019-10-23 18:08:21+00:00,0,0,512,512,train,random,,False,"Window(col_off=0, row_off=0, width=512, height=512)"
ang20191023t180821_r512_c0_w512_h512,,0.0,ang20191023t180821,/AVIRISNG/Permian2019/ang20191023t180821_r512_c0_w512_h512,2019-10-23,2019-10-23 18:08:21+00:00,0,0,512,512,train,random,,False,"Window(col_off=0, row_off=0, width=512, height=512)"
ang20191023t180821_r4352_c0_w512_h512,,0.0,ang20191023t180821,/AVIRISNG/Permian2019/ang20191023t180821_r4352_c0_w512_h512,2019-10-23,2019-10-23 18:08:21+00:00,0,0,512,512,train,random,,False,"Window(col_off=0, row_off=0, width=512, height=512)"
ang20191023t182357_r9984_c0_w512_h512,,0.0,ang20191023t182357,/AVIRISNG/Permian2019/ang20191023t182357_r9984_c0_w512_h512,2019-10-23,2019-10-23 18:23:57+00:00,0,0,512,512,train,hard,,False,"Window(col_off=0, row_off=0, width=512, height=512)"
ang20191023t185210_r7936_c0_w512_h512,,0.0,ang20191023t185210,/AVIRISNG/Permian2019/ang20191023t185210_r7936_c0_w512_h512,2019-10-23,2019-10-23 18:52:10+00:00,0,0,512,512,train,random,,False,"Window(col_off=0, row_off=0, width=512, height=512)"
ang20191023t190429_r7936_c0_w512_h512,,0.0,ang20191023t190429,/AVIRISNG/Permian2019/ang20191023t190429_r7936_c0_w512_h512,2019-10-23,2019-10-23 19:04:29+00:00,0,0,512,512,train,random,,False,"Window(col_off=0, row_off=0, width=512, height=512)"
ang20191023t191942_r10240_c0_w512_h512,,0.0,ang20191023t191942,/AVIRISNG/Permian2019/ang20191023t191942_r10240_c0_w512_h512,2019-10-23,2019-10-23 19:19:42+00:00,0,0,512,512,train,random,,False,"Window(col_off=0, row_off=0, width=512, height=512)"
ang20191023t193139_r4352_c0_w512_h512,,0.0,ang20191023t193139,/AVIRISNG/Permian2019/ang20191023t193139_r4352_c0_w512_h512,2019-10-23,2019-10-23 19:31:39+00:00,0,0,512,512,train,hard,,False,"Window(col_off=0, row_off=0, width=512, height=512)"
ang20191023t193139_r0_c0_w512_h512,,0.0,ang20191023t193139,/AVIRISNG/Permian2019/ang20191023t193139_r0_c0_w512_h512,2019-10-23,2019-10-23 19:31:39+00:00,0,0,512,512,train,random,,False,"Window(col_off=0, row_off=0, width=512, height=512)"
ang20191023t194035_r4608_c256_w512_h512,,0.0,ang20191023t194035,/AVIRISNG/Permian2019/ang20191023t194035_r4608_c256_w512_h512,2019-10-23,2019-10-23 19:40:35+00:00,0,0,512,512,train,random,,False,"Window(col_off=0, row_off=0, width=512, height=512)"
ang20191011t165345_r4367_c196_w151_h151,ang20191011t165345-1,11239.5397,ang20191011t165345,/AVIRISNG/Permian2019/ang20191011t165345_r4367_c196_w151_h151,2019-10-11,2019-10-11 16:53:45+00:00,0,0,512,512,train,easy,gs://starcop/Permian/permian_2019_official/ang20191011t165345-1_r4367_c196_ctr.tif,True,"Window(col_off=-180, row_off=-180, width=512, height=512)"
ang20190924t183641_r14137_c154_w151_h151,ang20190924t183641-4,11164.8973,ang20190924t183641,/AVIRISNG/Permian2019/ang20190924t183641_r14137_c154_w151_h151,2019-09-24,2019-09-24 18:36:41+00:00,0,0,512,512,train,easy,gs://starcop/Permian/permian_2019_official/ang20190924t183641-4_r14137_c154_ctr.tif,True,"Window(col_off=-180, row_off=-180, width=512, height=512)"
ang20191008t151045_r5097_c477_w151_h151,ang20191008t151045-12,6924.17673,ang20191008t151045,/AVIRISNG/Permian2019/ang20191008t151045_r5097_c477_w151_h151,2019-10-08,2019-10-08 15:10:45+00:00,0,0,512,512,train,easy,gs://starcop/Permian/permian_2019_official/ang20191008t151045-12_r5097_c477_ctr.tif,True,"Window(col_off=-180, row_off=-180, width=512, height=512)"
ang20191010t155034_r16931_c325_w151_h151,ang20191010t155034-A,6166.409548,ang20191010t155034,/AVIRISNG/Permian2019/ang20191010t155034_r16931_c325_w151_h151,2019-10-10,2019-10-10 15:50:34+00:00,0,0,512,512,train,easy,gs://starcop/Permian/permian_2019_official/ang20191010t155034-A_r16931_c325_ctr.tif,True,"Window(col_off=-180, row_off=-180, width=512, height=512)"
ang20191005t210402_r9366_c472_w151_h151,ang20191005t210402-10,5784.07412,ang20191005t210402,/AVIRISNG/Permian2019/ang20191005t210402_r9366_c472_w151_h151,2019-10-05,2019-10-05 21:04:02+00:00,0,0,512,512,train,easy,gs://starcop/Permian/permian_2019_official/ang20191005t210402-10_r9366_c472_ctr.tif,True,"Window(col_off=-180, row_off=-180, width=512, height=512)"
ang20190923t174142_r5826_c168_w151_h151,ang20190923t174142-11,5665.2427,ang20190923t174142,/AVIRISNG/Permian2019/ang20190923t174142_r5826_c168_w151_h151,2019-09-23,2019-09-23 17:41:42+00:00,0,0,512,512,train,easy,gs://starcop/Permian/permian_2019_official/ang20190923t174142-11_r5826_c168_ctr.tif,True,"Window(col_off=-180, row_off=-180, width=512, height=512)"
ang20191011t174241_r4837_c234_w151_h151,ang20191011t174241-4,5447.72402,ang20191011t174241,/AVIRISNG/Permian2019/ang20191011t174241_r4837_c234_w151_h151,2019-10-11,2019-10-11 17:42:41+00:00,0,0,512,512,train,easy,gs://starcop/Permian/permian_2019_official/ang20191011t174241-4_r4837_c234_ctr.tif,True,"Window(col_off=-180, row_off=-180, width=512, height=512)"
ang20191005t221554_r5023_c432_w151_h151,ang20191005t221554-A,5065.505615,ang20191005t221554,/AVIRISNG/Permian2019/ang20191005t221554_r5023_c432_w151_h151,2019-10-05,2019-10-05 22:15:54+00:00,0,0,512,512,train,easy,gs://starcop/Permian/permian_2019_official/ang20191005t221554-A_r5023_c432_ctr.tif,True,"Window(col_off=-180, row_off=-180, width=512, height=512)"
ang20191011t165345_r5135_c169_w151_h151,ang20191011t165345-2,4834.3514,ang20191011t165345,/AVIRISNG/Permian2019/ang20191011t165345_r5135_c169_w151_h151,2019-10-11,2019-10-11 16:53:45+00:00,0,0,512,512,train,easy,gs://starcop/Permian/permian_2019_official/ang20191011t165345-2_r5135_c169_ctr.tif,True,"Window(col_off=-180, row_off=-180, width=512, height=512)"
ang20190922t203229_r7396_c411_w151_h151,ang20190922t203229-2,4437.72311,ang20190922t203229,/AVIRISNG/Permian2019/ang20190922t203229_r7396_c411_w151_h151,2019-09-22,2019-09-22 20:32:29+00:00,0,0,512,512,train,easy,gs://starcop/Permian/permian_2019_official/ang20190922t203229-2_r7396_c411_ctr.tif,True,"Window(col_off=-180, row_off=-180, width=512, height=512)"
